half,disk,layer,zone,con,tr,chipid,dx,dy,dz,dRx,dRy,dRz
0,3,6,2,1,3,275,0.0352794,0.0612709,-0.0575437,0,0,-9.78764e-17
0,3,6,2,2,17,276,0.0366706,0.0661795,-0.0517236,0,0,-9.67857e-17
0,3,6,2,2,16,277,0.0358263,0.0659868,-0.0503083,0,0,-1.02871e-16
0,3,6,2,2,15,278,0.0348067,0.0679146,-0.0310809,0,0,-1.02915e-16
0,3,6,2,2,14,279,0.0332756,0.0703487,-0.0154215,0,0,-1.02541e-16
0,3,6,2,3,22,280,0.0376245,0.0606033,-0.0635737,0,0,-9.87522e-17
0,3,6,2,3,21,281,0.0344082,0.0607724,-0.041638,0,0,-1.01663e-16
0,3,6,2,3,20,282,0.0376003,0.0598179,-0.0541433,0,0,-1.02122e-16
0,3,6,2,3,19,283,0.0352188,0.0641366,-0.013977,0,0,-1.01744e-16
0,3,6,3,0,5,284,0.0407778,0.0614051,-0.0662113,0,0,-9.35553e-17
0,3,6,3,0,6,285,0.038829,0.0623409,-0.0435975,0,0,-1.01351e-16
0,3,6,3,0,7,286,0.0367753,0.0643775,-0.0306499,0,0,-1.01524e-16
0,3,6,3,0,24,287,0.0383188,0.0614537,-0.0512446,0,0,-9.92152e-17
0,3,7,3,0,5,288,-0.0288829,0.0527001,-0.0118232,0,0,0
0,3,7,3,0,6,289,-0.0269207,0.0515088,-0.0201096,0,0,0
0,3,7,3,0,7,290,-0.0225668,0.0530371,-0.0234653,0,0,0
0,3,7,3,0,24,291,-0.0238832,0.0470171,-0.075551,0,0,0
0,3,7,2,3,22,292,-0.0304693,0.0529724,-0.0202776,0,0,0
0,3,7,2,3,21,293,-0.0303494,0.0522194,-0.0241055,0,0,0
0,3,7,2,3,20,294,-0.0295544,0.05133,-0.046085,0,0,0
0,3,7,2,3,19,295,-0.0286317,0.047559,-0.122955,0,0,0
0,3,7,2,2,17,296,-0.0229583,0.0470714,-0.0249272,0,0,0
0,3,7,2,2,16,297,-0.021864,0.0465332,-0.0197734,0,0,0
0,3,7,2,2,15,298,-0.0214139,0.0442919,-0.0573892,0,0,0
