half,disk,layer,zone,con,tr,chipid,dx,dy,dz,dRx,dRy,dRz
0,3,6,1,1,0,256,-3.6369,-3.46422,-67.7175,-89.9649,2.35493e-15,-179.941
0,3,6,1,1,1,257,-3.63721,-6.47951,-67.7274,-89.9649,2.12451e-15,-179.941
0,3,6,1,1,2,258,-3.63936,-9.49296,-67.7191,-89.9649,2.15145e-15,-179.941
0,3,6,1,1,3,259,-3.64136,-12.5129,-67.7561,-89.9649,2.59067e-15,-179.941
0,3,6,1,2,17,260,-1.94982,-4.70009,-67.7375,-89.9649,2.40732e-15,-179.941
0,3,6,1,2,16,261,-1.94857,-7.71489,-67.7312,-89.9649,2.37547e-15,-179.941
0,3,6,1,2,15,262,-1.9483,-10.7294,-67.7346,-89.9649,2.4288e-15,-179.941
0,3,6,1,2,14,263,-1.94666,-13.7468,-67.7611,-89.9649,2.23128e-15,-179.941
0,3,6,1,3,22,264,-0.239654,-4.86691,-67.7424,-89.9649,2.17377e-15,-179.941
0,3,6,1,3,21,265,-0.239698,-7.8808,-67.7386,-89.9649,2.2472e-15,-179.941
0,3,6,1,3,20,266,-0.240188,-10.8904,-67.6937,-89.9649,2.24852e-15,-179.941
0,3,6,1,3,19,267,-0.241897,-13.9113,-67.7395,-89.9649,2.22647e-15,-179.941
