half,disk,layer,zone,con,tr,chipid,dx,dy,dz,dRx,dRy,dRz,dxErr,dyErr,dzErr,dRxErr,dRyErr,dRzErr,dxPull,dyPull,dzPull,dRxPull,dRyPull,dRzPull
0,2,5,3,3,21,137,-0.0437265,0.00335763,0.111471,0,0,0,0.000127464,0.000109912,0.000447188,0,0,8.64797e-06,-0.0874531,0.00671526,0.222942,0,0,0
0,2,5,0,0,5,138,-0.0329537,-0.00340428,0.0916794,0,0,0,0.000256928,0.000115834,0.00131284,0,0,2.0198e-05,-0.0659074,-0.00680855,0.183359,0,0,0
0,2,5,0,0,6,139,-0.0339089,-0.0038966,0.0786086,0,0,0,0.000169183,0.000123424,0.000750325,0,0,1.57887e-05,-0.0678177,-0.0077932,0.157217,0,0,0
0,2,4,0,1,0,140,0.011265,0.0166106,0.106721,0,0,-9.96562e-17,0.000123154,0.000109015,0.000387505,0,0,7.13742e-06,0.02253,0.0332212,0.213442,0,0,-9.96562e-15
0,2,4,0,1,1,141,0.00952278,0.0170948,0.114477,0,0,-1.01218e-16,0.000122154,0.000112546,0.000375162,0,0,7.44392e-06,0.0190456,0.0341896,0.228954,0,0,-1.01218e-14
0,2,4,0,1,2,142,0.005503,0.0161063,0.107112,0,0,-1.04995e-16,0.000223647,0.00018592,0.00120607,0,0,1.78212e-05,0.011006,0.0322127,0.214224,0,0,-1.04995e-14
0,2,4,0,2,17,143,0.0034069,0.0148157,0.109484,0,0,-9.99202e-17,0.000116838,0.000108481,0.000363953,0,0,6.93907e-06,0.0068138,0.0296314,0.218968,0,0,-9.99203e-15
0,2,4,0,2,16,144,0.00361745,0.015302,0.12528,0,0,-1.00938e-16,0.000118184,0.000112727,0.000384339,0,0,7.7756e-06,0.0072349,0.0306041,0.25056,0,0,-1.00938e-14
0,2,4,0,2,15,145,0.00144783,0.0130196,0.120616,0,0,-1.05706e-16,0.000130629,0.000134283,0.000576348,0,0,1.23961e-05,0.00289565,0.0260393,0.241233,0,0,-1.05706e-14
0,2,4,1,2,17,146,0.000451264,0.0156664,0.119147,0,0,-9.97235e-17,0.000107241,0.000107867,0.000205036,0,0,3.20836e-06,0.000902527,0.0313329,0.238295,0,0,-9.97235e-15
0,2,4,1,2,16,147,0.00180602,0.0149058,0.117134,0,0,-1.01504e-16,0.000107462,0.000110976,0.00025269,0,0,4.58504e-06,0.00361204,0.0298117,0.234269,0,0,-1.01504e-14
0,2,4,1,2,15,148,0.00250091,0.0150267,0.129719,0,0,-1.03032e-16,0.000108119,0.000124056,0.000366788,0,0,7.62867e-06,0.00500182,0.0300535,0.259439,0,0,-1.03032e-14
0,2,4,2,0,5,149,0.00466915,0.0152193,0.116434,0,0,-9.46202e-17,0.000107022,0.000107839,0.000197028,0,0,2.97374e-06,0.0093383,0.0304385,0.232868,0,0,-9.46202e-15
0,2,4,2,0,6,150,0.0053926,0.0153744,0.120752,0,0,-1.00344e-16,0.000107114,0.000111353,0.000254718,0,0,4.68721e-06,0.0107852,0.0307487,0.241505,0,0,-1.00344e-14
0,2,4,2,0,7,151,0.00444927,0.00831204,0.0889712,0,0,-9.96774e-17,0.000107382,0.000124597,0.000361422,0,0,7.68365e-06,0.00889853,0.0166241,0.177942,0,0,-9.96774e-15
0,2,4,2,1,0,152,-0.00868345,0.016055,0.110789,0,0,-9.60068e-17,0.000107119,0.000107796,0.000194672,0,0,2.92638e-06,-0.0173669,0.03211,0.221577,0,0,-9.60068e-15
0,2,4,2,1,1,153,-0.00542048,0.015959,0.117205,0,0,-1.02577e-16,0.000107292,0.000111083,0.000250786,0,0,4.66786e-06,-0.010841,0.0319181,0.234411,0,0,-1.02577e-14
0,2,4,2,1,2,154,-0.00136453,0.0121608,0.106419,0,0,-1.01231e-16,0.000107765,0.000123962,0.000359084,0,0,7.50048e-06,-0.00272906,0.0243215,0.212839,0,0,-1.01231e-14
0,2,4,3,1,0,155,0.0130264,0.0189566,0.0698942,0,0,-9.61716e-17,0.00011321,0.000108151,0.000308658,0,0,5.30123e-06,0.0260528,0.0379132,0.139788,0,0,-9.61716e-15
0,2,4,3,1,1,156,0.00998081,0.0205362,0.103832,0,0,-1.01069e-16,0.000113025,0.000110572,0.000306532,0,0,5.86694e-06,0.0199616,0.0410724,0.207665,0,0,-1.01069e-14
0,2,4,3,1,2,157,0.00902693,0.0197943,0.103726,0,0,-9.77795e-17,0.000118801,0.000122748,0.000432649,0,0,8.7304e-06,0.0180539,0.0395887,0.207452,0,0,-9.77796e-15
0,2,4,3,2,17,158,0.00560632,0.0129935,0.0675108,0,0,-9.59551e-17,0.000123029,0.000109185,0.00040323,0,0,7.38178e-06,0.0112126,0.025987,0.135022,0,0,-9.59551e-15
0,2,4,3,2,16,159,0.00507444,0.0141663,0.0920236,0,0,-1.01489e-16,0.000120723,0.00011255,0.000374683,0,0,7.39668e-06,0.0101489,0.0283325,0.184047,0,0,-1.01489e-14
0,2,4,3,2,15,160,0.00513355,0.0151159,0.106812,0,0,-1.13525e-16,0.000168815,0.00015342,0.000860641,0,0,1.58439e-05,0.0102671,0.0302319,0.213624,0,0,-1.13526e-14
0,2,5,3,2,17,161,-0.046795,0.00413577,0.11947,0,0,0,0.000113757,0.000103589,0.000348805,0,0,6.58553e-06,-0.09359,0.00827153,0.238941,0,0,0
0,2,5,3,2,16,162,-0.0488709,0.00359425,0.10635,0,0,0,0.00011374,0.000106815,0.000347407,0,0,6.98718e-06,-0.0977418,0.0071885,0.2127,0,0,0
0,2,5,3,2,15,163,-0.0489265,0.00348304,0.111189,0,0,0,0.000141087,0.000135009,0.000673574,0,0,1.23627e-05,-0.0978531,0.00696609,0.222378,0,0,0
0,2,5,3,1,0,164,-0.0424659,0.000232292,0.109784,0,0,0,0.000106824,0.000102952,0.000283433,0,0,5.28714e-06,-0.0849319,0.000464585,0.219568,0,0,0
0,2,5,3,1,1,165,-0.0442562,0.00152788,0.115261,0,0,0,0.000107479,0.00010539,0.000296618,0,0,5.75021e-06,-0.0885125,0.00305575,0.230523,0,0,0
0,2,5,3,1,2,166,-0.0476324,0.000936706,0.115869,0,0,0,0.000111622,0.000115477,0.000390652,0,0,8.02251e-06,-0.0952647,0.00187341,0.231737,0,0,0
0,2,5,2,1,0,167,-0.0463932,0.00583131,0.117736,0,0,0,0.000102262,0.000103722,0.000268889,0,0,4.75662e-06,-0.0927864,0.0116626,0.235471,0,0,0
0,2,5,2,1,1,168,-0.048567,0.00364666,0.104457,0,0,0,0.000102258,0.000106141,0.000251639,0,0,4.55628e-06,-0.0971339,0.00729332,0.208914,0,0,0
0,2,5,2,1,2,169,-0.0504252,-0.00439232,0.0496038,0,0,0,0.000102664,0.000118369,0.000349425,0,0,7.15727e-06,-0.10085,-0.00878464,0.0992077,0,0,0
0,2,5,2,0,5,170,-0.0491733,0.00322479,0.114112,0,0,0,0.000102017,0.000102896,0.000199955,0,0,3.0187e-06,-0.0983467,0.00644959,0.228224,0,0,0
0,2,5,2,0,6,171,-0.0499349,0.00307057,0.100522,0,0,0,0.000102107,0.000106466,0.000257273,0,0,4.58623e-06,-0.0998698,0.00614115,0.201043,0,0,0
0,2,5,2,0,7,172,-0.0500396,-0.0018565,0.0881534,0,0,0,0.00010236,0.000118848,0.000351476,0,0,7.13121e-06,-0.100079,-0.003713,0.176307,0,0,0
0,2,5,1,2,17,173,-0.0468623,-0.00134085,0.106637,0,0,0,0.000102272,0.000102913,0.000207472,0,0,3.15338e-06,-0.0937247,-0.00268169,0.213274,0,0,0
0,2,5,1,2,16,174,-0.048847,0.000648551,0.120546,0,0,0,0.000102529,0.000106227,0.000259577,0,0,4.67515e-06,-0.0976939,0.0012971,0.241092,0,0,0
0,2,5,1,2,15,175,-0.0483432,-0.00329049,0.0935641,0,0,0,0.000103228,0.000119398,0.000367231,0,0,7.33577e-06,-0.0966863,-0.00658099,0.187128,0,0,0
0,2,5,0,2,17,176,-0.039913,-0.0124543,0.0792343,0,0,0,0.000111386,0.000103477,0.000344406,0,0,6.09171e-06,-0.0798261,-0.0249086,0.158469,0,0,0
0,2,5,0,2,16,177,-0.0403604,-0.012249,0.0678289,0,0,0,0.000110897,0.000106477,0.000338879,0,0,6.58324e-06,-0.0807208,-0.024498,0.135658,0,0,0
0,2,5,0,2,15,178,-0.0466352,-0.00676451,0.122899,0,0,0,0.000121088,0.000123486,0.000511811,0,0,9.90706e-06,-0.0932703,-0.013529,0.245797,0,0,0
0,2,5,0,1,0,179,-0.0504752,-0.00963549,0.0818431,0,0,0,0.000126598,0.0001048,0.000464809,0,0,8.44056e-06,-0.10095,-0.019271,0.163686,0,0,0
0,2,5,0,1,1,180,-0.0495885,-0.00788584,0.0984662,0,0,0,0.000119957,0.000108549,0.000401534,0,0,7.83325e-06,-0.0991771,-0.0157717,0.196932,0,0,0
0,2,5,0,1,2,181,-0.0472038,-0.00891154,0.0988599,0,0,0,0.000182184,0.000154128,0.000919844,0,0,1.58524e-05,-0.0944076,-0.0178231,0.19772,0,0,0
0,2,4,1,0,5,182,0.00538604,0.0225053,0.116912,0,0,-9.70398e-17,0.000109627,0.000107715,0.000251583,0,0,4.1882e-06,0.0107721,0.0450107,0.233825,0,0,-9.70399e-15
0,2,4,1,0,6,183,0.00551269,0.0219775,0.121905,0,0,-1.00284e-16,0.00011013,0.000109638,0.000267979,0,0,4.98958e-06,0.0110254,0.0439551,0.243809,0,0,-1.00284e-14
0,2,4,1,0,7,184,0.0045157,0.0211405,0.12296,0,0,-1.00518e-16,0.000113057,0.000118489,0.000362888,0,0,7.50666e-06,0.0090314,0.042281,0.24592,0,0,-1.00518e-14
0,2,4,1,0,24,185,0.00587034,0.0237973,0.15301,0,0,-1.04724e-16,0.000243154,0.000411913,0.00227431,0,0,2.56946e-05,0.0117407,0.0475945,0.306023,0,0,-1.04724e-14
0,2,4,1,1,0,186,-0.000967874,0.0194405,0.102692,0,0,-1.02077e-16,0.000107946,0.000107549,0.000216498,0,0,3.04539e-06,-0.00193575,0.0388809,0.205384,0,0,-1.02077e-14
0,2,4,1,1,1,187,0.00182099,0.0203913,0.128306,0,0,-1.02963e-16,0.000108353,0.000109149,0.0002487,0,0,4.19111e-06,0.00364199,0.0407826,0.256612,0,0,-1.02963e-14
0,2,4,1,1,2,188,0.00440611,0.0232226,0.155118,0,0,-1.02601e-16,0.000109398,0.000116221,0.000322793,0,0,6.32515e-06,0.00881222,0.0464452,0.310235,0,0,-1.02601e-14
0,2,4,1,1,3,189,0.00355207,0.0183281,0.129439,0,0,-1.14767e-16,0.000131194,0.000218837,0.00106009,0,0,1.57362e-05,0.00710413,0.0366562,0.258879,0,0,-1.14767e-14
0,2,4,2,2,17,190,0.00196879,0.0154031,0.0642827,0,0,-9.29284e-17,0.000108052,0.00010773,0.000244356,0,0,3.00898e-06,0.00393758,0.0308063,0.128565,0,0,-9.29284e-15
0,2,4,2,2,16,191,0.000874076,0.0165892,0.112247,0,0,-1.02653e-16,0.000107778,0.000108734,0.000230154,0,0,3.97292e-06,0.00174815,0.0331784,0.224494,0,0,-1.02653e-14
0,2,4,2,2,15,192,0.00121725,0.0185118,0.13021,0,0,-1.01029e-16,0.000108705,0.000115662,0.000314453,0,0,6.25949e-06,0.00243449,0.0370237,0.26042,0,0,-1.01029e-14
0,2,4,2,2,14,193,0.00185549,0.0170496,0.130423,0,0,-1.16001e-16,0.00011759,0.000187106,0.000834741,0,0,1.46924e-05,0.00371099,0.0340993,0.260846,0,0,-1.16001e-14
0,2,4,3,0,5,194,0.00185865,0.0155233,0.0856511,0,0,-9.87379e-17,0.000109073,0.000107688,0.000242942,0,0,3.90295e-06,0.0037173,0.0310467,0.171302,0,0,-9.87379e-15
0,2,4,3,0,6,195,0.00129641,0.0163538,0.104822,0,0,-1.01671e-16,0.000112035,0.000111899,0.000359633,0,0,7.60764e-06,0.00259281,0.0327076,0.209645,0,0,-1.01671e-14
0,2,4,3,0,7,196,-2.7482e-05,0.0181851,0.128834,0,0,-1.02103e-16,0.000111219,0.000116684,0.0003332,0,0,6.79416e-06,-5.4964e-05,0.0363703,0.257668,0,0,-1.02103e-14
0,2,4,3,0,24,197,0.0014352,0.0176547,0.132005,0,0,-1.19206e-16,0.000158172,0.000251693,0.00128745,0,0,1.83061e-05,0.0028704,0.0353093,0.26401,0,0,-1.19207e-14
0,2,5,3,0,5,198,-0.0496898,0.00337106,0.108717,0,0,0,0.000103707,0.000102596,0.000231708,0,0,3.71209e-06,-0.0993797,0.00674212,0.217434,0,0,0
0,2,5,3,0,6,199,-0.0504267,0.00207926,0.111303,0,0,0,0.000104143,0.00010429,0.00025207,0,0,4.47557e-06,-0.100853,0.00415851,0.222606,0,0,0
0,2,5,3,0,7,200,-0.0498779,0.0035379,0.122403,0,0,0,0.00010631,0.000112668,0.000345771,0,0,6.9519e-06,-0.0997558,0.00707579,0.244807,0,0,0
0,2,5,3,0,24,201,-0.0491317,0.0032743,0.121348,0,0,0,0.000138608,0.000218935,0.00108289,0,0,1.49708e-05,-0.0982635,0.0065486,0.242696,0,0,0
0,2,5,2,2,17,202,-0.0467291,0.000546334,0.0963984,0,0,0,0.000102951,0.000102698,0.000240967,0,0,3.79656e-06,-0.0934583,0.00109267,0.192797,0,0,0
0,2,5,2,2,16,203,-0.046007,0.00106107,0.113105,0,0,0,0.00010278,0.000103903,0.00023879,0,0,3.87407e-06,-0.0920141,0.00212215,0.22621,0,0,0
0,2,5,2,2,15,204,-0.0469111,0.00123731,0.110822,0,0,0,0.000103569,0.000110846,0.000312585,0,0,6.07165e-06,-0.0938221,0.00247462,0.221644,0,0,0
0,2,5,2,2,14,205,-0.0477917,0.00125481,0.118631,0,0,0,0.00010925,0.000162982,0.000695384,0,0,1.17041e-05,-0.0955834,0.00250963,0.237263,0,0,0
0,2,5,1,1,0,206,-0.0399135,-0.00407977,0.0838683,0,0,0,0.000103223,0.000102637,0.00022974,0,0,3.18228e-06,-0.079827,-0.00815953,0.167737,0,0,0
0,2,5,1,1,1,207,-0.0427055,-0.00303887,0.110418,0,0,0,0.000103425,0.000104214,0.000251599,0,0,4.29059e-06,-0.085411,-0.00607774,0.220836,0,0,0
0,2,5,1,1,2,208,-0.0444953,-0.00175635,0.121897,0,0,0,0.000104714,0.00011162,0.000329514,0,0,6.46318e-06,-0.0889905,-0.0035127,0.243793,0,0,0
0,2,5,1,1,3,209,-0.0463535,-0.00182115,0.121289,0,0,0,0.000119928,0.000189148,0.000890855,0,0,1.38069e-05,-0.092707,-0.00364231,0.242578,0,0,0
0,2,5,1,0,5,210,-0.0455087,-0.00214667,0.0702479,0,0,0,0.000105434,0.000102823,0.000269521,0,0,4.4232e-06,-0.0910174,-0.00429333,0.140496,0,0,0
0,2,5,1,0,6,211,-0.0473241,-0.000185632,0.101979,0,0,0,0.000105827,0.00010501,0.000282954,0,0,5.15388e-06,-0.0946481,-0.000371264,0.203959,0,0,0
0,2,5,1,0,7,212,-0.0482119,0.00123786,0.108354,0,0,0,0.000107655,0.000112275,0.000342447,0,0,6.90696e-06,-0.0964238,0.00247572,0.216708,0,0,0
0,2,5,1,0,24,213,-0.048045,0.000242532,0.101886,0,0,0,0.000155229,0.000231428,0.00119719,0,0,1.7548e-05,-0.0960901,0.000485065,0.203772,0,0,0
0,3,6,0,0,5,214,0.0304764,0.0615749,-0.0308378,0,0,-9.67689e-17,0.000172094,0.000120753,0.000742377,0,0,1.03806e-05,0.0609528,0.12315,-0.0616757,0,0,-9.6769e-15
0,3,6,0,0,6,215,0.0304638,0.0617363,-0.0428915,0,0,-9.99154e-17,0.000161797,0.000126214,0.000658083,0,0,1.00114e-05,0.0609276,0.123473,-0.085783,0,0,-9.99155e-15
0,3,6,0,0,7,216,0.029692,0.0612104,-0.04124,0,0,-9.95555e-17,0.000191377,0.00014847,0.000878159,0,0,1.38104e-05,0.0593839,0.122421,-0.0824802,0,0,-9.95556e-15
0,3,6,0,1,0,217,0.0294383,0.06111,-0.0400902,0,0,-9.66571e-17,0.000166819,0.000120279,0.000785796,0,0,1.38789e-05,0.0588767,0.12222,-0.0801806,0,0,-9.66572e-15
0,3,6,0,1,1,218,0.0303242,0.0623055,-0.0402848,0,0,-1.00835e-16,0.00014088,0.00012266,0.000538022,0,0,8.31473e-06,0.0606485,0.124611,-0.0805696,0,0,-1.00835e-14
0,3,6,0,1,2,219,0.0278885,0.0615012,-0.0419075,0,0,-9.98997e-17,0.000153685,0.000136911,0.000670867,0,0,1.10958e-05,0.0557771,0.123002,-0.083815,0,0,-9.98997e-15
0,3,6,3,1,0,220,0.0436901,0.0544038,-0.0576376,0,0,-9.17875e-17,0.000146418,0.000118946,0.000614372,0,0,9.33668e-06,0.0873802,0.108808,-0.115275,0,0,-9.17875e-15
0,3,6,3,1,1,221,0.0430876,0.0557153,-0.0486551,0,0,-9.90721e-17,0.000140228,0.000122907,0.000551624,0,0,8.37856e-06,0.0861752,0.111431,-0.0973103,0,0,-9.90722e-15
0,3,6,3,1,2,222,0.0429426,0.0552975,-0.0533331,0,0,-9.98173e-17,0.000164718,0.000146666,0.000812199,0,0,1.26085e-05,0.0858852,0.110595,-0.106666,0,0,-9.98174e-15
0,3,6,3,2,17,223,0.0408311,0.0622003,-0.0692803,0,0,-9.11902e-17,0.000185857,0.000122392,0.000841077,0,0,1.22122e-05,0.0816622,0.124401,-0.138561,0,0,-9.11902e-15
0,3,6,3,2,16,224,0.036446,0.0639821,-0.0426628,0,0,-9.6139e-17,0.000160792,0.000126945,0.000665092,0,0,9.55151e-06,0.0728919,0.127964,-0.0853256,0,0,-9.6139e-15
0,3,6,3,2,15,225,0.0389099,0.0630606,-0.0555133,0,0,-9.93174e-17,0.000182004,0.000145364,0.000835225,0,0,1.25923e-05,0.0778198,0.126121,-0.111027,0,0,-9.93175e-15
0,3,6,3,3,22,226,0.039422,0.0606125,-0.0669387,0,0,-7.71512e-17,0.000444913,0.000143395,0.00237023,0,0,2.66291e-05,0.0788441,0.121225,-0.133879,0,0,-7.71515e-15
0,3,6,3,3,21,227,0.036337,0.0614687,-0.0474989,0,0,-8.97235e-17,0.000350642,0.00017775,0.00181313,0,0,2.19744e-05,0.0726741,0.122937,-0.0949984,0,0,-8.97237e-15
0,3,6,3,3,20,228,0.0295221,0.0652146,-0.00541533,0,0,-1.24148e-16,0.000433614,0.000263204,0.00225615,0,0,3.79255e-05,0.0590443,0.130429,-0.0108308,0,0,-1.24149e-14
0,3,7,3,3,22,229,-0.0257067,0.0561516,-0.0112783,0,0,0,0.000223083,0.000130513,0.00103644,0,0,1.44068e-05,-0.0514134,0.112303,-0.0225566,0,0,0
0,3,7,3,3,21,230,-0.0261784,0.0555361,-0.0371743,0,0,0,0.000209352,0.000141312,0.000938195,0,0,1.30957e-05,-0.0523568,0.111072,-0.0743488,0,0,0
0,3,7,3,3,20,231,-0.025547,0.0533972,-0.0589068,0,0,0,0.000253543,0.000178319,0.00121825,0,0,1.59173e-05,-0.0510941,0.106794,-0.117814,0,0,0
0,3,7,3,2,17,232,-0.015722,0.0485454,-0.00866975,0,0,0,0.00016783,0.000126901,0.000706995,0,0,9.93532e-06,-0.031444,0.0970908,-0.0173395,0,0,0
0,3,7,3,2,16,233,-0.0171421,0.0476606,-0.0296659,0,0,0,0.000157621,0.000131207,0.000617262,0,0,9.225e-06,-0.0342842,0.0953211,-0.0593318,0,0,0
0,3,7,3,2,15,234,-0.013949,0.0471456,-0.0385429,0,0,0,0.000173899,0.000147116,0.000762515,0,0,1.17423e-05,-0.0278981,0.0942912,-0.0770858,0,0,0
0,3,7,3,1,0,235,-0.0249101,0.0544902,-0.0226715,0,0,0,0.000147185,0.000125317,0.000590573,0,0,8.20028e-06,-0.0498203,0.10898,-0.045343,0,0,0
0,3,7,3,1,1,236,-0.0245202,0.0537062,-0.0428327,0,0,0,0.00014413,0.000129176,0.000549208,0,0,7.94686e-06,-0.0490405,0.107412,-0.0856654,0,0,0
0,3,7,3,1,2,237,-0.0194692,0.0535802,-0.0470746,0,0,0,0.000150184,0.000140849,0.000625567,0,0,9.60868e-06,-0.0389385,0.10716,-0.0941493,0,0,0
0,3,7,0,1,0,238,-0.0150851,0.0476465,-0.0516659,0,0,0,0.000164266,0.000126777,0.000711995,0,0,9.68787e-06,-0.0301702,0.0952931,-0.103332,0,0,0
0,3,7,0,1,1,239,-0.0116924,0.0478954,-0.0643881,0,0,0,0.00015424,0.000131138,0.000619991,0,0,8.66312e-06,-0.0233848,0.0957907,-0.128776,0,0,0
0,3,7,0,1,2,240,-0.0113213,0.0493428,-0.0551113,0,0,0,0.000168516,0.00014753,0.000768939,0,0,1.03661e-05,-0.0226426,0.0986856,-0.110223,0,0,0
0,3,7,0,0,5,241,-0.0105965,0.0485959,-0.0668245,0,0,0,0.000209411,0.000130927,0.000957881,0,0,1.21164e-05,-0.0211931,0.0971918,-0.133649,0,0,0
0,3,7,0,0,6,242,-0.0126464,0.050371,-0.0511286,0,0,0,0.000180191,0.000136147,0.00076082,0,0,1.03147e-05,-0.0252928,0.100742,-0.102257,0,0,0
0,3,7,0,0,7,243,-0.0115183,0.0513492,-0.0461652,0,0,0,0.000202264,0.000156305,0.000927468,0,0,1.25555e-05,-0.0230366,0.102698,-0.0923305,0,0,0
0,3,6,0,2,17,244,0.0332447,0.0640736,-0.0354901,0,0,-9.76607e-17,0.000132391,0.000117803,0.000511377,0,0,7.25983e-06,0.0664894,0.128147,-0.0709802,0,0,-9.76607e-15
0,3,6,0,2,16,245,0.0325975,0.0629051,-0.0481565,0,0,-1.00714e-16,0.000130428,0.000121009,0.000479238,0,0,7.15418e-06,0.0651949,0.12581,-0.0963131,0,0,-1.00714e-14
0,3,6,0,2,15,246,0.0345844,0.0645063,-0.0292555,0,0,-1.00883e-16,0.000134891,0.000131244,0.000548426,0,0,8.76603e-06,0.0691688,0.129013,-0.0585111,0,0,-1.00883e-14
0,3,6,0,2,14,247,0.0348022,0.0644604,-0.0248437,0,0,-1.00484e-16,0.000158042,0.000171572,0.00085435,0,0,1.31307e-05,0.0696045,0.128921,-0.0496875,0,0,-1.00484e-14
0,3,6,0,3,22,248,0.0212438,0.0637521,-0.0404836,0,0,-9.58045e-17,0.000123993,0.000117056,0.000442325,0,0,5.78721e-06,0.0424876,0.127504,-0.0809673,0,0,-9.58045e-15
0,3,6,0,3,21,249,0.0242935,0.0635297,-0.0396486,0,0,-1.00938e-16,0.000123014,0.000119473,0.000414098,0,0,5.80438e-06,0.048587,0.127059,-0.0792971,0,0,-1.00938e-14
0,3,6,0,3,20,250,0.0276629,0.0655772,-0.0198023,0,0,-1.00266e-16,0.000126295,0.000128204,0.000494926,0,0,7.5153e-06,0.0553257,0.131154,-0.0396046,0,0,-1.00266e-14
0,3,6,0,3,19,251,0.0274054,0.0622049,-0.0496796,0,0,-9.98487e-17,0.000135268,0.000154641,0.000677221,0,0,1.10871e-05,0.0548109,0.12441,-0.0993592,0,0,-9.98488e-15
0,3,6,1,0,5,252,0.029195,0.0609916,-0.0388452,0,0,-9.68529e-17,0.0001188,0.000116598,0.000353375,0,0,4.30797e-06,0.0583901,0.121983,-0.0776904,0,0,-9.6853e-15
0,3,6,1,0,6,253,0.028816,0.0595666,-0.0552737,0,0,-1.01283e-16,0.000118843,0.000118412,0.000359958,0,0,4.70677e-06,0.057632,0.119133,-0.110547,0,0,-1.01283e-14
0,3,6,1,0,7,254,0.0314918,0.0626015,-0.0192525,0,0,-1.02365e-16,0.000120675,0.000125686,0.00044303,0,0,6.55724e-06,0.0629836,0.125203,-0.0385051,0,0,-1.02365e-14
0,3,6,1,0,24,255,0.0289579,0.0589265,-0.0443242,0,0,-1.03899e-16,0.000124681,0.000146653,0.000591,0,0,9.28763e-06,0.0579158,0.117853,-0.0886485,0,0,-1.03899e-14
0,3,6,1,1,0,256,0.03712,0.0645412,-0.0303062,0,0,-1.02459e-16,0.000117054,0.00011731,0.000345802,0,0,4.88817e-06,0.0742401,0.129082,-0.0606125,0,0,-1.02459e-14
0,3,6,1,1,1,257,0.0368012,0.0642511,-0.0383292,0,0,-9.84378e-17,0.000117598,0.000121698,0.000407356,0,0,5.44788e-06,0.0736024,0.128502,-0.0766583,0,0,-9.84378e-15
0,3,6,1,1,2,258,0.0346604,0.0657961,-0.0282226,0,0,-9.89079e-17,0.00011879,0.000134028,0.000492662,0,0,7.31761e-06,0.0693207,0.131592,-0.0564453,0,0,-9.89079e-15
0,3,6,1,1,3,259,0.0326607,0.0608426,-0.0633621,0,0,-1.06574e-16,0.000122409,0.000171966,0.000722131,0,0,1.18416e-05,0.0653214,0.121685,-0.126724,0,0,-1.06574e-14
0,3,6,1,2,17,260,0.0241993,0.0636645,-0.0478518,0,0,-1.03374e-16,0.000115952,0.000117473,0.000304572,0,0,3.39792e-06,0.0483985,0.127329,-0.0957037,0,0,-1.03374e-14
0,3,6,1,2,16,261,0.0254478,0.063862,-0.0396094,0,0,-1.02818e-16,0.000117192,0.000132776,0.000582759,0,0,8.54374e-06,0.0508957,0.127724,-0.0792189,0,0,-1.02818e-14
0,3,6,1,2,15,262,0.0257132,0.0643389,-0.0411944,0,0,-1.03749e-16,0.00011696,0.000140245,0.000515303,0,0,7.78323e-06,0.0514264,0.128678,-0.0823889,0,0,-1.03749e-14
0,3,6,1,2,14,263,0.0273533,0.061908,-0.0658742,0,0,-1.00301e-16,0.000119151,0.000195448,0.000824948,0,0,1.27543e-05,0.0547065,0.123816,-0.131748,0,0,-1.00301e-14
0,3,6,1,3,22,264,0.0343635,0.0618414,-0.0508497,0,0,-9.92975e-17,0.000115643,0.000117628,0.000313948,0,0,3.28026e-06,0.068727,0.123683,-0.101699,0,0,-9.92975e-15
0,3,6,1,3,21,265,0.0343198,0.0629532,-0.0451702,0,0,-1.00579e-16,0.000115764,0.000124353,0.000407538,0,0,5.38849e-06,0.0686395,0.125906,-0.0903404,0,0,-1.00579e-14
0,3,6,1,3,20,266,0.0338302,0.0683191,0.00151699,0,0,-1.00602e-16,0.000116065,0.000141645,0.000524305,0,0,7.92639e-06,0.0676604,0.136638,0.00303397,0,0,-1.00602e-14
0,3,6,1,3,19,267,0.0321212,0.0624652,-0.042366,0,0,-1.00217e-16,0.000116886,0.000196646,0.000820899,0,0,1.31792e-05,0.0642423,0.12493,-0.0847321,0,0,-1.00217e-14
0,3,6,2,0,5,268,0.033414,0.0625047,-0.0513679,0,0,-1.0368e-16,0.000115774,0.000117297,0.000289822,0,0,3.27265e-06,0.0668281,0.125009,-0.102736,0,0,-1.0368e-14
0,3,6,2,0,6,269,0.032488,0.065182,-0.0295391,0,0,-1.02898e-16,0.000116021,0.000123576,0.000392861,0,0,5.34799e-06,0.0649761,0.130364,-0.0590782,0,0,-1.02898e-14
0,3,6,2,0,7,270,0.0338333,0.0623153,-0.0460152,0,0,-1.02645e-16,0.000116508,0.000140092,0.000511007,0,0,7.79497e-06,0.0676667,0.124631,-0.0920304,0,0,-1.02645e-14
0,3,6,2,0,24,271,0.0340267,0.0593767,-0.0777887,0,0,-1.04639e-16,0.000118105,0.000196018,0.000825362,0,0,1.32477e-05,0.0680535,0.118753,-0.155578,0,0,-1.04639e-14
0,3,6,2,1,0,272,0.0362395,0.0645302,-0.0389362,0,0,-9.14857e-17,0.000116616,0.000117487,0.000335849,0,0,4.09863e-06,0.072479,0.12906,-0.0778724,0,0,-9.14857e-15
0,3,6,2,1,1,273,0.035536,0.0657582,-0.0210867,0,0,-1.02787e-16,0.000116984,0.000121733,0.000386136,0,0,5.16383e-06,0.0710721,0.131516,-0.0421734,0,0,-1.02787e-14
0,3,6,2,1,2,274,0.0359258,0.0631909,-0.044212,0,0,-1.02571e-16,0.000118072,0.000135418,0.000494777,0,0,7.45336e-06,0.0718516,0.126382,-0.088424,0,0,-1.02571e-14
